city,year_month,AQI,PM2.5,n_t,Temperature,Pressure,WindSpeed,Precipitation,Province,Policy_Month,DID
保定,2015-07,95.58882521489971,67.16905444126074,0.7586483162209863,26.932407407407414,1004.9949074074077,2.3300970873786406,,河北,2016-01,0
保定,2015-08,100.53760445682451,70.38440111420613,0.7470949403412164,25.74193548387096,1007.4972350230416,1.90625,,河北,2016-01,0
保定,2015-09,87.24887556221887,61.29985007496252,0.7797375271386118,20.376190476190477,1015.3704761904761,2.0523560209424083,,河北,2016-01,0
保定,2015-10,115.31497175141243,80.62994350282486,0.7102806822384046,14.306451612903215,1020.1617511520734,2.336683417085427,,河北,2016-01,0
保定,2015-11,134.7255474452555,111.207299270073,0.6004102015337971,3.55645933014354,1027.517224880382,1.978609625668449,,河北,2016-01,0
保定,2015-12,253.11688311688312,212.3203463203463,0.2370910457021305,-0.3930232558139535,1028.6237209302326,2.136125654450262,,河北,2016-01,0
保定,2016-01,186.56393001345901,149.35309973045818,0.4633448036836104,-4.3462962962962965,1030.247685185185,2.18,,河北,2016-01,1
保定,2016-02,113.09956709956707,83.67676767676768,0.6993328409939998,1.7158415841584156,1026.7584158415846,2.380208333333333,,河北,2016-01,1
保定,2016-03,117.7598908594816,76.59345156889495,0.7247845952816698,9.42488262910798,1020.6460093896716,2.5071090047393363,,河北,2016-01,1
保定,2016-04,113.9845288326301,68.72292545710268,0.7530649506493179,16.943062200956938,1011.7693779904307,2.8737864077669903,,河北,2016-01,1
保定,2016-05,102.3874643874644,66.44159544159544,0.7612622201371559,20.459447004608293,1010.0165898617508,2.7971014492753623,,河北,2016-01,1
保定,2016-06,86.6327683615819,54.4279661016949,0.8044295639921684,25.86076555023921,1004.452153110047,2.519607843137255,,河北,2016-01,1
保定,2016-07,97.47534246575344,71.00136986301371,0.7448780497268941,27.029493087557594,1004.2926267281107,2.095477386934673,,河北,2016-01,1
保定,2016-08,57.11772853185595,37.682825484764535,0.8645981627111924,26.17592592592591,1007.5592592592584,1.9898989898989896,,河北,2016-01,1
保定,2016-09,99.7088068181818,70.734375,0.7458374150221887,21.944761904761904,1013.329047619047,1.9893048128342248,,河北,2016-01,1
保定,2016-10,128.4002732240437,97.2035519125683,0.6507284326309063,13.708755760368664,1021.1377880184332,2.1269035532994924,,河北,2016-01,1
保定,2016-11,184.01005747126442,144.32327586206898,0.4814179546285775,4.712621359223297,1024.4276699029128,2.046783625730994,,河北,2016-01,1
保定,2016-12,229.36350364963505,189.8087591240876,0.3179796263074518,-0.4479262672811061,1027.8239631336407,1.5885714285714283,,河北,2016-01,1
保定,2017-01,223.5150273224044,187.14227086183308,0.3275608454749017,-2.277777777777777,1029.2305555555558,1.910614525139665,,河北,2016-01,1
保定,2017-02,182.514880952381,146.17559523809524,0.4747622051317406,1.9459183673469385,1026.1816326530611,2.07514450867052,,河北,2016-01,1
保定,2017-03,116.43519781718963,85.40791268758527,0.693112494932826,8.364976958525345,1021.5760368663596,2.5024875621890548,,河北,2016-01,1
保定,2017-04,103.49162011173183,66.97486033519553,0.7593460940126893,16.415714285714287,1012.0876190476187,2.655172413793104,,河北,2016-01,1
保定,2017-05,113.4472222222222,67.40416666666667,0.7578035115419451,22.407373271889394,1009.3640552995387,2.7524271844660197,,河北,2016-01,1
保定,2017-06,89.88401697312588,53.01272984441302,0.8095147874850611,25.43205741626795,1006.442583732058,2.6146341463414635,,河北,2016-01,1
保定,2017-07,81.7913769123783,54.435326842837284,0.8044031153949185,27.648847926267287,1004.0152073732708,2.1346153846153846,,河北,2016-01,1
保定,2017-08,73.21576763485477,48.41908713692946,0.8260206533388061,25.65707547169809,1006.5627358490566,1.9554455445544556,,河北,2016-01,1
保定,2017-09,100.84705882352941,65.45882352941176,0.7647935137923864,22.337619047619032,1011.8604761904762,1.6666666666666667,,河北,2016-01,1
保定,2017-10,88.56756756756756,62.83378378378379,0.774225800250255,12.452073732718876,1024.1105990783417,1.7113402061855667,,河北,2016-01,1
保定,2017-11,107.02638888888887,74.91527777777776,0.7308146052844775,3.9076190476190495,1024.9333333333334,1.9105263157894736,,河北,2016-01,1
保定,2017-12,132.00556328233657,98.53268428372739,0.6459525974131428,-0.6694444444444444,1028.4467592592596,2.045,,河北,2016-01,1
保定,2018-01,129.62957937584804,96.49389416553595,0.653278373129218,-3.678341013824885,1028.4456221198152,2.1201923076923075,,河北,2016-01,1
保定,2018-02,118.63785394932935,86.99105812220566,0.6874239405904863,-0.15408163265306138,1025.0897959183676,2.7282608695652173,,河北,2016-01,1
保定,2018-03,128.42934051144007,89.78196500672951,0.6773956607307583,8.670046082949309,1019.7525345622121,2.393364928909953,,河北,2016-01,1
保定,2018-04,91.30169971671387,56.42209631728046,0.7972642601299997,15.60765550239233,1014.4086124401916,2.876237623762376,,河北,2016-01,1
保定,2018-05,85.43015214384509,47.84923928077455,0.8280682292757447,21.349302325581366,1009.3986046511626,2.2,,河北,2016-01,1
保定,2018-06,86.65411436541143,42.90516039051604,0.8458332815729105,26.974285714285703,1003.684761904762,2.41747572815534,,河北,2016-01,1
保定,2018-07,66.0067842605156,41.575305291723204,0.8506117136938575,28.468518518518497,1004.3009259259261,2.1592039800995027,,河北,2016-01,1
保定,2018-08,60.036842105263155,33.13508771929825,0.8809390830384325,27.227777777777767,1007.234722222222,1.9601990049751243,,河北,2016-01,1
保定,2018-09,63.8751902587519,37.767123287671225,0.864295264049902,20.520725388601036,1013.947668393782,2.1077844311377247,,河北,2016-01,1
保定,2018-10,92.62002743484226,61.82167352537723,0.7778625123800953,13.02259615384614,1021.1927884615379,1.8546511627906976,,河北,2016-01,1
保定,2018-11,145.0909090909091,109.28531468531469,0.6073162718899665,5.898192771084343,1024.9819277108438,1.5664335664335665,,河北,2016-01,1
保定,2018-12,135.75555555555556,99.04615384615386,0.6441075998247181,-2.9686635944700464,1032.0599078341013,1.6307692307692307,,河北,2016-01,1
保定,2019-01,174.9489247311828,136.88978494623655,0.5081279561883149,-2.9142857142857115,1030.1004608294932,1.755,,河北,2016-01,1
保定,2019-02,149.1748878923767,114.80866965620329,0.5874697661825068,-0.5954081632653057,1027.308163265306,1.8907103825136613,,河北,2016-01,1
保定,2019-03,89.32476319350474,58.97428958051421,0.7880937254762836,10.091627906976747,1017.8665116279069,2.7524271844660197,,河北,2016-01,1
保定,2019-04,79.61538461538461,44.84475524475525,0.8388639340390828,14.356190476190465,1014.8066666666672,2.8078817733990147,,河北,2016-01,1
保定,2019-05,70.24898511502029,32.67523680649526,0.8825914182248594,21.301063829787214,1009.6941489361707,2.335195530726257,,河北,2016-01,1
保定,2019-06,74.20689655172414,35.919540229885065,0.8709339950195067,26.762380952380944,1004.3128571428572,2.3201970443349755,,河北,2016-01,1
保定,2019-07,66.22567567567567,35.84864864864865,0.8711887224775526,27.695391705069124,1003.0529953917047,2.0539215686274512,,河北,2016-01,1
保定,2019-08,50.825040128410905,27.97271268057785,0.8994885165276816,24.986574074074074,1006.7305555555561,1.8019801980198016,,河北,2016-01,1
保定,2019-09,68.62757527733756,36.97622820919176,0.8671371063308659,22.014423076923045,1015.7850961538463,1.7333333333333334,,河北,2016-01,1
保定,2019-10,77.35593220338983,48.396892655367225,0.8261004024962151,13.799537037037034,1021.3874999999992,1.838150289017341,,河北,2016-01,1
保定,2019-11,90.10320781032078,57.567642956764296,0.7931480847187677,6.175362318840577,1025.41884057971,2.2931034482758617,,河北,2016-01,1
保定,2019-12,100.97975708502024,72.57219973009447,0.7392337476520174,-1.5231481481481484,1028.072685185185,1.7518324607329843,,河北,2016-01,1
保定,2020-01,167.01759133964816,132.8565629228687,0.5226201197968658,-2.0339534883720902,1028.200930232558,1.4005291005291003,,河北,2016-01,1
保定,2020-02,103.93623188405796,77.68840579710145,0.7208502084001379,2.2955445544554447,1026.0811881188122,2.1687500000000006,,河北,2016-01,1
保定,2020-03,66.51347708894879,41.63342318059299,0.8504028846362939,9.601395348837212,1018.5181395348842,2.649519230769231,,河北,2016-01,1
保定,2020-04,61.965181058495816,32.31197771587744,0.8838966799096925,14.727619047619047,1018.0942857142868,2.8471794871794875,,河北,2016-01,1
保定,2020-05,62.74024226110363,31.45222072678331,0.8869859566411389,20.317592592592593,1007.634722222222,2.577073170731707,,河北,2016-01,1
保定,2020-06,66.84144645340751,28.514603616133517,0.8975413953301469,26.42259615384615,1004.3802884615387,2.430653266331658,,河北,2016-01,1
保定,2020-07,56.04177897574125,31.729110512129374,0.8859910369348786,25.905069124423967,1005.4419354838707,1.9989898989898989,,河北,2016-01,1
保定,2020-08,46.25403225806453,25.15994623655914,0.9095953421036572,25.81527777777778,1005.438425925926,1.7679775280898875,,河北,2016-01,1
保定,2020-09,49.55307262569833,25.63268156424581,0.9078967106688678,21.025714285714297,1013.3985714285716,2.0058823529411764,,河北,2016-01,1
保定,2020-10,89.90040927694406,58.6930422919509,0.7891043025525533,12.764055299539173,1022.5359447004604,1.7128205128205132,,河北,2016-01,1
保定,2020-11,86.76586741889986,56.634696755994355,0.7965003447483916,6.009178743961357,1027.6869565217396,1.9432098765432098,,河北,2016-01,1
保定,2020-12,90.23691460055096,61.376551724137926,0.7794619229585157,-2.9898617511520733,1030.5244239631334,1.7192513368983957,,河北,2016-01,1
保定,2021-01,93.2078804347826,55.66711956521739,0.7999770407674549,-3.070506912442396,1026.7470046082942,2.2461538461538457,,河北,2016-01,1
保定,2021-02,104.30253353204174,70.4769001490313,0.7467625730332544,2.997590361445784,1023.5554216867473,2.3756410256410256,,河北,2016-01,1
保定,2021-03,135.15188172043008,75.85483870967742,0.7274385772189751,9.313425925925927,1020.2453703703703,2.2741116751269037,,河北,2016-01,1
保定,2021-04,82.59248956884562,40.242002781641176,0.8554025330447015,14.70191387559809,1018.168421052632,2.7185567010309275,,河北,2016-01,1
保定,2021-05,76.16397849462365,35.11021505376344,0.8738420602826931,20.234722222222235,1007.1921296296288,2.9352380952380948,,河北,2016-01,1
保定,2021-06,61.77126917712693,28.340306834030685,0.8981676781055665,25.51809523809525,1004.2209523809523,2.3902061855670103,,河北,2016-01,1
保定,2021-07,47.039083557951486,22.202156334231805,0.9202232656188756,27.095370370370368,1003.856944444444,2.145098039215686,,河北,2016-01,1
保定,2021-08,51.51888111888112,25.316083916083908,0.9090343085716516,25.32442396313364,1007.7451612903227,1.9666666666666668,,河北,2016-01,1
保定,2021-09,52.84561891515994,29.70653685674548,0.8932585436960593,22.018571428571388,1012.7428571428572,1.8608247422680415,,河北,2016-01,1
保定,2021-10,69.2469304229195,44.53342428376536,0.8399826076942726,12.549074074074063,1024.1680555555556,1.2745370370370364,,河北,2016-01,1
保定,2021-11,85.875,57.84166666666667,0.792163463387852,5.9380952380952445,1022.5909523809526,1.9331730769230768,,河北,2016-01,1
保定,2021-12,76.60816326530613,50.219346049046315,0.8195519673748323,0.23594470046082866,1028.169124423963,1.5986175115207373,,河北,2016-01,1
保定,2022-01,107.77822580645164,78.125,0.7192814391674273,-2.4009259259259217,1028.991203703704,1.4199074074074072,,河北,2016-01,1
保定,2022-02,66.29535232383807,43.511244377811096,0.8436555020572991,-0.8834196891191716,1028.8538860103627,1.7972375690607731,,河北,2016-01,1
保定,2022-03,90.26917900403768,55.21938088829072,0.8015858542972589,8.193488372093016,1018.3097674418613,2.42688679245283,,河北,2016-01,1
保定,2022-04,78.9624478442281,44.66063977746871,0.8395254972903299,15.867464114832533,1015.3602870813401,2.3703349282296653,,河北,2016-01,1
保定,2022-05,65.96756756756757,29.83108108108108,0.8928110316907408,20.02930232558139,1009.8502325581392,2.2837209302325583,,河北,2016-01,1
保定,2022-06,64.87818696883852,28.06232294617564,0.8991665291383129,26.58009708737865,1002.3543689320394,2.4320388349514563,,河北,2016-01,1
保定,2022-07,49.53315290933694,18.68876860622463,0.932847561896034,27.110280373831774,1003.7070093457946,1.8691588785046729,,河北,2016-01,1
保定,2022-08,44.093495934959364,20.26964769647697,0.92716715097679,25.451658767772496,1006.5208530805684,1.6303317535545023,,河北,2016-01,1
保定,2022-09,71.52506963788299,35.27855153203342,0.8732371940565737,21.82413793103448,1013.687684729064,1.5615763546798032,,河北,2016-01,1
保定,2022-10,80.45760430686406,52.10767160161507,0.8127668405716262,12.924757281553399,1023.883009708738,1.7524271844660195,,河北,2016-01,1
保定,2022-11,99.11388888888894,68.74166666666666,0.7529976097804915,7.0642487046632185,1023.3062176165804,1.544041450777202,,河北,2016-01,1
保定,2022-12,86.84709066305818,48.948579161028434,0.8241180838798956,-3.4483720930232558,1029.4851162790699,1.6325581395348838,,河北,2016-01,1
保定,2023-01,84.74320652173913,53.39538043478261,0.8081398483102735,-1.918055555555556,1027.6282407407405,1.8064516129032255,,河北,2016-01,1
保定,2023-02,107.21207430340557,76.3529411764706,0.7256487966413707,2.047692307692307,1028.509743589743,1.6051282051282052,,河北,2016-01,1
保定,2023-03,120.32432432432432,68.74594594594595,0.7529822334845467,10.974528301886792,1019.2485849056604,2.2641509433962264,,河北,2016-01,1
保定,2023-04,119.22948539638386,50.25173852573018,0.8194355748060451,14.936734693877545,1014.0770408163268,2.474489795918368,,河北,2016-01,1
保定,2023-05,65.41935483870968,33.83870967741935,0.8784108303222219,20.984112149532713,1010.4429906542059,2.088785046728972,,河北,2016-01,1
保定,2023-06,63.95138888888889,20.959722222222226,0.9246875768617892,27.614935064935064,1004.0948387096773,2.225806451612903,,河北,2016-01,1
保定,2023-07,49.92183288409704,17.351752021563346,0.9376517266506632,28.564351851851825,1003.028240740741,2.189814814814815,,河北,2016-01,1
保定,2023-08,46.2244623655914,20.55510752688172,0.9261414374053758,27.25024390243902,1006.0726829268292,1.6873170731707317,,河北,2016-01,1
保定,2023-09,60.75972222222222,34.98888888888889,0.8742780091645481,23.17911392405064,1012.9348101265823,1.3924050632911391,,河北,2016-01,1
保定,2023-10,84.9663526244953,55.344549125168236,0.801136100091586,15.511904761904747,1019.4647619047616,1.1047619047619048,,河北,2016-01,1
保定,2023-11,87.93602225312935,57.68706536856746,0.7927189763978393,4.628855721393035,1025.1189999999997,1.7462686567164178,,河北,2016-01,1
保定,2023-12,102.6540027137042,71.60786974219809,0.7426987758295529,-4.8601895734597145,1029.0142180094783,1.4976303317535544,,河北,2016-01,1
保定,2024-01,96.38544474393532,68.60242587601078,0.7534979294523265,-3.2800000000000007,1029.7766666666664,1.3619047619047622,,河北,2016-01,1
保定,2024-02,101.20575539568344,72.1726618705036,0.7406693661216809,0.12131147540983607,1028.8617486338794,1.650273224043716,,河北,2016-01,1
保定,2024-03,94.74358974358972,51.087719298245624,0.8164317307184389,8.779617834394898,1019.5318471337584,2.426751592356688,,河北,2016-01,1
保定,2024-04,84.13407821229049,46.900837988826815,0.8314760225015665,16.878894472361804,1012.6532663316581,2.1105527638190957,,河北,2016-01,1
保定,2024-05,67.92069892473118,30.14247311827957,0.8916921385766662,21.83913043478261,1011.1062801932376,2.1594202898550723,,河北,2016-01,1
保定,2024-06,73.11961057023646,28.03198887343533,0.8992755254550342,28.144174757281537,1004.3580487804879,2.1256038647343,,河北,2016-01,1
保定,2024-07,50.9364864864865,25.970270270270273,0.9066836877477988,27.913942307692302,1001.6653846153854,1.75,,河北,2016-01,1
保定,2024-08,41.12880886426593,16.153739612188367,0.9419564219392302,27.358080808080807,1005.5949494949488,1.676767676767677,,河北,2016-01,1
保定,2024-09,49.46187050359712,25.174100719424466,0.9095444822500984,21.942857142857157,1015.4886699507393,1.6305418719211822,,河北,2016-01,1
保定,2024-10,92.57475994513031,65.43758573388203,0.7648698253878597,13.84788732394366,1022.2018779342727,1.375586854460094,,河北,2016-01,1
保定,2024-11,87.70013947001397,59.67224546722455,0.7855858320741467,8.23233082706767,1023.7360902255645,1.8195488721804511,,河北,2016-01,1
保定,2024-12,65.50835654596099,40.84261838440111,0.8532444025151609,-0.5612745098039217,1029.0593137254907,1.5833333333333333,,河北,2016-01,1
北京,2014-05,110.92009685230025,69.43099273607749,0.7505207250169794,21.867615176151748,1007.1287449392712,3.5650406504065035,,北京,2016-11,0
北京,2014-06,85.15422077922078,56.24512987012987,0.7979001355394048,24.976601671309194,1005.5874476987443,2.357938718662953,,北京,2016-11,0
北京,2014-07,137.48036951501155,99.82175925925924,0.6413206963323546,28.080027359781102,1004.1236734693877,2.5075239398084817,,北京,2016-11,0
北京,2014-08,94.76104972375693,64.42127071823204,0.768521646041246,25.88048452220728,1008.20564516129,2.107671601615074,,北京,2016-11,0
北京,2014-09,95.54273504273505,67.14529914529915,0.7587336736929158,20.5651810584958,1014.3874999999992,2.032033426183844,,北京,2016-11,0
北京,2014-10,157.43550834597875,122.44764795144155,0.5600214078686439,13.5778677462888,1020.3546558704455,1.956815114709852,,北京,2016-11,0
北京,2014-11,119.59276018099548,86.64404223227753,0.6886708372459316,5.776805555555555,1023.9395833333333,2.720833333333333,,北京,2016-11,0
北京,2014-12,90.7871064467766,61.41379310344828,0.7793281073245519,-1.0971698113207553,1028.0064516129041,3.4487870619946093,,北京,2016-11,0
北京,2015-01,127.7529761904762,98.02083333333331,0.6477917790087321,-1.013055181695827,1028.3153225806443,2.506720430107527,,北京,2016-11,0
北京,2015-02,132.0958904109589,94.54642313546421,0.6602760213189762,1.1529061102831588,1024.6553571428567,2.9478390461997015,,北京,2016-11,0
北京,2015-03,131.25920679886684,87.62322946175638,0.6851524240639163,8.493951612903222,1021.135080645162,3.0672043010752685,,北京,2016-11,0
北京,2015-04,106.74090909090908,72.22424242424242,0.740484027000881,12.935185185185187,1016.636111111111,3.1712962962962963,,北京,2016-11,0
北京,2015-05,87.88605697151422,56.77211394302849,0.7960065776446746,21.57819650067296,1007.4294354838717,3.2880215343203236,,北京,2016-11,0
北京,2015-06,94.39710610932477,64.79581993569131,0.7671758166999835,24.65458333333333,1004.2441666666664,2.7111111111111112,,北京,2016-11,0
北京,2015-07,90.93468795355587,62.677793904209004,0.7747863027078381,26.67688172043012,1005.2616935483873,2.239247311827957,,北京,2016-11,0
北京,2015-08,71.07605633802817,45.38591549295776,0.8369194383455761,26.061507402422592,1007.3810483870976,2.201884253028264,,北京,2016-11,0
北京,2015-09,71.87669172932331,49.28571428571429,0.8229066907661942,20.55549374130736,1015.3541666666672,2.307371349095966,,北京,2016-11,0
北京,2015-10,100.33760683760687,73.43447293447294,0.7361354296619039,14.005921938088822,1020.0483870967745,2.6029609690444144,,北京,2016-11,0
北京,2015-11,148.68854961832062,118.4824427480916,0.5742691736041988,3.0968011126564665,1027.7391666666667,2.1307371349095967,,北京,2016-11,0
北京,2015-12,179.6885964912281,150.109649122807,0.4606263722388884,-0.3699460916442046,1028.5366935483873,2.5390835579514826,,北京,2016-11,0
北京,2016-01,94.1170928667564,67.95289367429339,0.7558318269867971,-4.7077956989247305,1030.5174796747965,3.368279569892473,,北京,2016-11,0
北京,2016-02,63.481213872832356,43.59393063583815,0.8433583939951681,1.1004398826979471,1026.835807860262,3.750733137829912,,北京,2016-11,0
北京,2016-03,129.77685950413223,92.0909090909091,0.6690991684382299,8.991928864569086,1020.5806584362136,2.792065663474692,,北京,2016-11,0
北京,2016-04,105.42525399129171,68.80116110304789,0.7527838345157429,16.357762237762245,1011.8765690376573,3.365411436541144,,北京,2016-11,0
北京,2016-05,86.34857142857143,55.03571428571429,0.8022458046889167,21.24770889487872,1009.7116935483873,3.262803234501348,,北京,2016-11,0
北京,2016-06,87.43705799151344,58.714285714285715,0.7890279707388573,25.35577190542421,1004.5665271966524,2.4881780250347707,,北京,2016-11,0
北京,2016-07,96.60660247592848,68.83356258596974,0.7526674095857632,27.346837146702537,1004.5665322580647,2.3122476446837146,,北京,2016-11,0
北京,2016-08,71.00277392510402,46.5617198335645,0.8326945410359337,27.192048517520217,1007.3814516129033,2.3800539083557952,,北京,2016-11,0
北京,2016-09,81.04093567251464,56.32602339181287,0.7976094691331643,21.602228412256245,1013.4479166666664,2.1518105849582168,,北京,2016-11,0
北京,2016-10,114.63797814207649,85.1256830601093,0.6941266017468979,12.781989247311833,1021.472177419355,2.1801075268817205,,北京,2016-11,0
北京,2016-11,130.9382183908046,99.85632183908042,0.6411965061542289,3.95413744740533,1024.7147058823534,2.4424157303370793,,北京,2016-11,1
北京,2016-12,164.46617647058824,131.13823529411764,0.5287944104718336,-0.4063172043010754,1027.8291497975715,2.206989247311828,,北京,2016-11,1
北京,2017-01,140.31693989071044,112.22677595628416,0.5967470203734059,-1.9925474254742543,1029.3566801619434,2.9051490514905147,,北京,2016-11,1
北京,2017-02,96.15648286140087,70.03427719821163,0.7483530047483977,2.155505952380953,1026.209821428571,3.239583333333333,,北京,2016-11,1
北京,2017-03,90.1637107776262,62.305593451568896,0.7761236924730395,8.639516129032259,1021.4858870967745,3.010752688172043,,北京,2016-11,1
北京,2017-04,88.3617318435754,53.41899441340782,0.8080549986194548,17.202222222222233,1011.7283333333336,3.1222222222222222,,北京,2016-11,1
北京,2017-05,99.4008321775312,60.35367545076282,0.7831373195072727,23.179138627187058,1009.2625000000003,3.215343203230148,,北京,2016-11,1
北京,2017-06,74.77086280056577,42.42291371994342,0.8475660891419274,25.388779803646564,1006.4380753138076,2.6676016830294533,,北京,2016-11,1
北京,2017-07,78.34631432545201,52.15438108484005,0.8125990041696018,27.415591397849468,1004.1064516129027,2.161290322580645,,北京,2016-11,1
北京,2017-08,62.572022160664815,38.24376731301939,0.8625825878921396,25.760487144790254,1006.4959016393435,2.285520974289581,,北京,2016-11,1
北京,2017-09,87.31470588235294,54.88235294117647,0.8027968623007696,22.050904033379695,1011.76125,2.196105702364395,,北京,2016-11,1
北京,2017-10,81.61756756756756,57.314864864864866,0.7940563663465183,12.429340511440106,1024.095967741935,2.0201884253028264,,北京,2016-11,1
北京,2017-11,72.14861111111111,45.80416666666667,0.8354165792409348,3.5152447552447565,1024.9979166666665,2.9454545454545453,,北京,2016-11,1
北京,2017-12,69.36995827538247,44.041724617524345,0.8417493817444361,-0.9576043068640646,1028.3556451612906,2.8896366083445493,,北京,2016-11,1
北京,2018-01,60.27111716621253,33.959128065395106,0.8779781432621216,-3.5599462365591408,1028.407661290323,3.3508064516129035,,北京,2016-11,1
北京,2018-02,78.78539493293593,50.213114754098356,0.8195743576487511,-1.1479166666666671,1025.1946428571432,3.136904761904762,,北京,2016-11,1
北京,2018-03,130.69582772543743,89.93405114401077,0.6768491851905319,8.009139784946234,1019.7931451612908,2.3870967741935485,,北京,2016-11,1
北京,2018-04,102.14102564102564,63.20655270655271,0.7728863678595631,15.452320675105476,1014.37280334728,3.2447257383966246,,北京,2016-11,1
北京,2018-05,99.92127071823204,56.77486187845304,0.7959967037697608,22.06941813261164,1009.2178861788617,2.6522327469553453,,北京,2016-11,1
北京,2018-06,81.67085076708507,47.61924686192469,0.8288946374782655,26.746935933147626,1003.6379166666671,2.50904033379694,,北京,2016-11,1
北京,2018-07,72.07462686567165,49.459972862957926,0.8222805452683821,27.88306010928961,1004.5781376518213,2.0778688524590163,,北京,2016-11,1
北京,2018-08,60.303664921465966,34.675392670157066,0.8754044630186133,27.512043301759142,1007.0486956521738,2.0568335588633286,,北京,2016-11,1
北京,2018-09,49.11872146118722,27.15525114155251,0.9024258173503528,20.71275272161741,1013.6111111111113,3.0575427682737164,,北京,2016-11,1
北京,2018-10,67.16093535075653,41.58734525447043,0.8505684517288671,12.409004092769447,1021.4154929577464,2.8458390177353343,,北京,2016-11,1
北京,2018-11,105.89930069930072,71.35944055944057,0.743591430967505,5.540455341506131,1024.9348101265823,2.0595446584938704,,北京,2016-11,1
北京,2018-12,76.1025641025641,43.60170940170939,0.8433304433524746,-2.944489247311827,1032.1052419354844,3.087365591397849,,北京,2016-11,1
北京,2019-01,79.03897849462365,52.22849462365591,0.8123326995813831,-1.7423387096774199,1029.9443548387094,2.8534946236559136,,北京,2016-11,1
北京,2019-02,78.43796711509717,52.97757847533632,0.8096410932993141,-0.4537202380952377,1027.264414414415,2.669642857142857,,北京,2016-11,1
北京,2019-03,83.4086603518268,52.4830852503383,0.8114179051580391,9.412653061224491,1017.7935222672068,3.4013605442176873,,北京,2016-11,1
北京,2019-04,85.53566433566434,48.495104895104895,0.8257475065141953,14.651666666666674,1014.6216666666667,3.0458333333333334,,北京,2016-11,1
北京,2019-05,70.3085250338295,37.74966170500677,0.8643580069664514,22.316124031007746,1009.2588785046727,3.097674418604651,,北京,2016-11,1
北京,2019-06,70.80835734870317,38.78097982708934,0.8606522771873593,26.27041666666664,1004.5654166666665,2.6972222222222224,,北京,2016-11,1
北京,2019-07,64.59158751696066,37.07327001356853,0.866788415954351,27.93911290322581,1003.1209677419357,2.306451612903226,,北京,2016-11,1
北京,2019-08,46.47833065810594,25.049759229534512,0.9099912657904976,25.751752021563338,1006.4595141700406,2.5741239892183287,,北京,2016-11,1
北京,2019-09,60.936507936507944,33.81587301587302,0.8784928869591948,22.777247191011227,1015.5882845188277,1.9310829817158928,,北京,2016-11,1
北京,2019-10,65.97598870056497,39.735875706214685,0.8572211476266166,12.929729729729733,1021.3089430894307,2.108108108108108,,北京,2016-11,1
北京,2019-11,74.59832635983264,44.50209205020921,0.8400951906000205,5.40310734463277,1025.597872340426,2.564971751412429,,北京,2016-11,1
北京,2019-12,67.18353576248313,44.767881241565455,0.839140157521206,-1.5057951482479783,1028.1398373983736,2.7575471698113194,,北京,2016-11,1
北京,2020-01,81.54397834912044,59.273342354533156,0.7870191697727882,-1.4970230040595396,1028.108943089431,2.145196211096076,,北京,2016-11,1
北京,2020-02,86.35652173913044,62.80724637681159,0.7743211543967313,1.004892086330936,1026.2952380952383,2.457122302158274,,北京,2016-11,1
北京,2020-03,59.4878706199461,34.952830188679236,0.8744075751988308,8.566120218579231,1018.5149797570847,3.063251366120217,,北京,2016-11,1
