city,year_month,AQI,PM2.5,n_t,Temperature,Pressure,WindSpeed,Precipitation
保定,2018-09,63.8751902587519,37.767123287671225,0.864295264049902,20.520725388601033,1013.9476683937819,2.1077844311377247,
保定,2018-10,92.62002743484226,61.82167352537723,0.7778625123800953,13.02259615384614,1021.1927884615379,1.8546511627906976,
保定,2018-11,145.0909090909091,109.28531468531469,0.6073162718899665,5.898192771084343,1024.9819277108438,1.5664335664335665,
保定,2018-12,135.75555555555556,99.04615384615386,0.6441075998247181,-2.9686635944700464,1032.0599078341013,1.6307692307692307,
保定,2019-01,174.9489247311828,136.88978494623655,0.5081279561883149,-2.9142857142857115,1030.1004608294932,1.755,
保定,2019-02,149.1748878923767,114.80866965620329,0.5874697661825068,-0.5954081632653057,1027.3081632653061,1.8907103825136613,
保定,2019-03,89.32476319350474,58.97428958051421,0.7880937254762836,10.091627906976747,1017.866511627907,2.7524271844660193,
保定,2019-04,79.61538461538461,44.84475524475525,0.8388639340390828,14.356190476190466,1014.8066666666671,2.8078817733990147,
保定,2019-05,70.24898511502029,32.67523680649526,0.8825914182248594,21.301063829787218,1009.6941489361706,2.335195530726257,
保定,2019-06,74.20689655172414,35.919540229885065,0.8709339950195067,26.76238095238094,1004.3128571428572,2.3201970443349755,
保定,2019-07,66.22567567567567,35.84864864864865,0.8711887224775526,27.69539170506912,1003.0529953917048,2.053921568627451,
保定,2019-08,50.825040128410905,27.97271268057785,0.8994885165276816,24.986574074074074,1006.730555555556,1.801980198019802,
保定,2019-09,68.62757527733756,36.97622820919176,0.8671371063308659,22.014423076923052,1015.7850961538462,1.7333333333333334,
保定,2019-10,77.35593220338983,48.396892655367225,0.8261004024962151,13.799537037037032,1021.3874999999991,1.8381502890173411,
保定,2019-11,90.10320781032078,57.567642956764296,0.7931480847187677,6.175362318840576,1025.41884057971,2.293103448275862,
保定,2019-12,100.97975708502024,72.57219973009447,0.7392337476520174,-1.5231481481481484,1028.072685185185,1.751832460732984,
保定,2020-01,167.01759133964816,132.8565629228687,0.5226201197968658,-2.0339534883720902,1028.200930232558,1.4005291005291005,
保定,2020-02,103.93623188405796,77.68840579710145,0.7208502084001379,2.295544554455445,1026.0811881188122,2.1687500000000006,
保定,2020-03,66.51347708894879,41.63342318059299,0.8504028846362939,9.60139534883721,1018.5181395348842,2.649519230769231,
保定,2020-04,61.965181058495816,32.31197771587744,0.8838966799096925,14.727619047619047,1018.0942857142867,2.8471794871794875,
保定,2020-05,62.74024226110363,31.45222072678331,0.8869859566411389,20.317592592592593,1007.634722222222,2.577073170731707,
保定,2020-06,66.84144645340751,28.514603616133517,0.8975413953301469,26.422596153846147,1004.3802884615387,2.430653266331658,
保定,2020-07,56.041778975741245,31.729110512129377,0.8859910369348786,25.90506912442397,1005.4419354838708,1.9989898989898987,
保定,2020-08,46.25403225806453,25.15994623655914,0.9095953421036572,25.81527777777778,1005.438425925926,1.7679775280898875,
保定,2020-09,49.55307262569833,25.63268156424581,0.9078967106688678,21.025714285714297,1013.3985714285715,2.0058823529411764,
保定,2020-10,89.90040927694406,58.693042291950896,0.7891043025525533,12.764055299539173,1022.5359447004605,1.7128205128205132,
保定,2020-11,86.76586741889986,56.634696755994355,0.7965003447483916,6.009178743961356,1027.6869565217396,1.94320987654321,
保定,2020-12,90.23691460055096,61.376551724137926,0.7794619229585157,-2.989861751152073,1030.5244239631334,1.7192513368983957,
保定,2021-01,93.2078804347826,55.66711956521739,0.7999770407674549,-3.0705069124423954,1026.7470046082942,2.246153846153846,
保定,2021-02,104.30253353204174,70.4769001490313,0.7467625730332544,2.9975903614457837,1023.5554216867472,2.3756410256410256,
保定,2021-03,135.15188172043008,75.85483870967742,0.7274385772189751,9.313425925925928,1020.2453703703703,2.2741116751269033,
保定,2021-04,82.59248956884562,40.242002781641176,0.8554025330447015,14.70191387559809,1018.1684210526321,2.7185567010309275,
保定,2021-05,76.16397849462365,35.11021505376344,0.8738420602826931,20.234722222222235,1007.1921296296288,2.935238095238095,
保定,2021-06,61.771269177126925,28.340306834030685,0.8981676781055665,25.518095238095253,1004.2209523809522,2.3902061855670103,
保定,2021-07,47.039083557951486,22.202156334231805,0.9202232656188756,27.09537037037037,1003.856944444444,2.145098039215686,
保定,2021-08,51.51888111888112,25.31608391608391,0.9090343085716516,25.324423963133636,1007.7451612903229,1.9666666666666668,
保定,2021-09,52.84561891515994,29.70653685674548,0.8932585436960593,22.018571428571384,1012.7428571428572,1.8608247422680417,
保定,2021-10,69.2469304229195,44.533424283765356,0.8399826076942726,12.549074074074062,1024.1680555555556,1.2745370370370364,
保定,2021-11,85.875,57.84166666666667,0.792163463387852,5.9380952380952445,1022.5909523809526,1.9331730769230768,
保定,2021-12,76.60816326530613,50.219346049046315,0.8195519673748323,0.23594470046082866,1028.169124423963,1.5986175115207373,
保定,2022-01,107.77822580645163,78.125,0.7192814391674273,-2.4009259259259217,1028.991203703704,1.4199074074074072,
保定,2022-02,66.29535232383807,43.511244377811096,0.8436555020572991,-0.8834196891191716,1028.8538860103629,1.7972375690607731,
保定,2022-03,90.26917900403768,55.21938088829072,0.8015858542972589,8.193488372093018,1018.3097674418611,2.42688679245283,
保定,2022-04,78.9624478442281,44.66063977746871,0.8395254972903299,15.867464114832531,1015.36028708134,2.3703349282296653,
保定,2022-05,65.96756756756757,29.83108108108108,0.8928110316907408,20.02930232558139,1009.8502325581392,2.2837209302325583,
保定,2022-06,64.87818696883852,28.06232294617564,0.8991665291383129,26.580097087378647,1002.3543689320394,2.4320388349514563,
保定,2022-07,49.53315290933694,18.68876860622463,0.932847561896034,27.110280373831777,1003.7070093457947,1.8691588785046729,
保定,2022-08,44.09349593495936,20.26964769647697,0.92716715097679,25.451658767772496,1006.5208530805684,1.6303317535545023,
保定,2022-09,71.52506963788299,35.27855153203342,0.8732371940565737,21.82413793103448,1013.687684729064,1.561576354679803,
保定,2022-10,80.45760430686406,52.10767160161507,0.8127668405716262,12.9247572815534,1023.8830097087381,1.7524271844660195,
保定,2022-11,99.11388888888891,68.74166666666666,0.7529976097804915,7.064248704663217,1023.3062176165804,1.544041450777202,
保定,2022-12,86.84709066305818,48.94857916102843,0.8241180838798956,-3.4483720930232553,1029.4851162790699,1.6325581395348838,
保定,2023-01,84.74320652173913,53.39538043478261,0.8081398483102735,-1.9180555555555556,1027.6282407407405,1.8064516129032258,
保定,2023-02,107.21207430340557,76.3529411764706,0.7256487966413707,2.047692307692307,1028.509743589743,1.6051282051282052,
保定,2023-03,120.32432432432432,68.74594594594595,0.7529822334845467,10.974528301886794,1019.2485849056603,2.2641509433962264,
保定,2023-04,119.22948539638386,50.25173852573018,0.8194355748060451,14.936734693877545,1014.0770408163269,2.4744897959183674,
保定,2023-05,65.41935483870968,33.83870967741935,0.8784108303222219,20.984112149532713,1010.4429906542059,2.088785046728972,
保定,2023-06,63.95138888888889,20.959722222222226,0.9246875768617892,27.614935064935064,1004.0948387096771,2.225806451612903,
保定,2023-07,49.92183288409704,17.351752021563346,0.9376517266506632,28.564351851851825,1003.028240740741,2.189814814814815,
保定,2023-08,46.2244623655914,20.55510752688172,0.9261414374053758,27.250243902439024,1006.0726829268292,1.6873170731707317,
保定,2023-09,60.75972222222222,34.98888888888889,0.8742780091645481,23.179113924050636,1012.9348101265823,1.3924050632911393,
保定,2023-10,84.9663526244953,55.344549125168236,0.801136100091586,15.511904761904749,1019.4647619047616,1.1047619047619048,
保定,2023-11,87.93602225312935,57.68706536856746,0.7927189763978393,4.628855721393034,1025.1189999999997,1.7462686567164178,
保定,2023-12,102.6540027137042,71.60786974219809,0.7426987758295529,-4.8601895734597145,1029.0142180094783,1.4976303317535544,
保定,2024-01,96.38544474393532,68.60242587601078,0.7534979294523265,-3.2800000000000007,1029.7766666666664,1.361904761904762,
保定,2024-02,101.20575539568344,72.1726618705036,0.7406693661216809,0.12131147540983608,1028.8617486338794,1.650273224043716,
保定,2024-03,94.74358974358972,51.087719298245624,0.8164317307184389,8.779617834394898,1019.5318471337583,2.426751592356688,
保定,2024-04,84.13407821229049,46.900837988826815,0.8314760225015665,16.878894472361804,1012.653266331658,2.1105527638190953,
保定,2024-05,67.92069892473118,30.14247311827957,0.8916921385766662,21.839130434782607,1011.1062801932375,2.1594202898550723,
保定,2024-06,73.11961057023646,28.03198887343533,0.8992755254550342,28.144174757281537,1004.358048780488,2.1256038647342996,
保定,2024-07,50.936486486486494,25.970270270270273,0.9066836877477988,27.913942307692302,1001.6653846153854,1.75,
保定,2024-08,41.12880886426593,16.153739612188367,0.9419564219392302,27.358080808080814,1005.5949494949489,1.6767676767676767,
保定,2024-09,49.46187050359712,25.174100719424462,0.9095444822500984,21.942857142857154,1015.4886699507391,1.6305418719211822,
保定,2024-10,92.57475994513031,65.43758573388203,0.7648698253878597,13.84788732394366,1022.2018779342728,1.375586854460094,
保定,2024-11,87.70013947001397,59.67224546722455,0.7855858320741467,8.23233082706767,1023.7360902255643,1.8195488721804511,
保定,2024-12,65.50835654596099,40.84261838440111,0.8532444025151609,-0.5612745098039217,1029.0593137254907,1.5833333333333333,
北京,2014-05,110.92009685230025,69.43099273607749,0.7505207250169794,21.86761517615175,1007.1287449392711,3.565040650406504,
北京,2014-06,85.15422077922078,56.24512987012987,0.7979001355394048,24.976601671309194,1005.5874476987443,2.3579387186629526,
北京,2014-07,137.48036951501155,99.82175925925924,0.6413206963323546,28.080027359781102,1004.1236734693877,2.5075239398084817,
北京,2014-08,94.76104972375693,64.42127071823204,0.768521646041246,25.88048452220728,1008.2056451612899,2.107671601615074,
北京,2014-09,95.54273504273505,67.14529914529915,0.7587336736929158,20.5651810584958,1014.3874999999992,2.032033426183844,
北京,2014-10,157.43550834597875,122.44764795144157,0.5600214078686439,13.577867746288799,1020.3546558704456,1.9568151147098516,
北京,2014-11,119.59276018099548,86.64404223227753,0.6886708372459316,5.776805555555555,1023.9395833333331,2.720833333333333,
北京,2014-12,90.7871064467766,61.41379310344828,0.7793281073245519,-1.0971698113207553,1028.006451612904,3.4487870619946093,
北京,2015-01,127.7529761904762,98.02083333333331,0.6477917790087321,-1.013055181695827,1028.3153225806445,2.506720430107527,
北京,2015-02,132.0958904109589,94.54642313546422,0.6602760213189762,1.1529061102831588,1024.6553571428567,2.947839046199702,
北京,2015-03,131.25920679886684,87.62322946175638,0.6851524240639163,8.493951612903224,1021.1350806451619,3.067204301075269,
北京,2015-04,106.74090909090908,72.22424242424242,0.740484027000881,12.935185185185187,1016.636111111111,3.1712962962962963,
北京,2015-05,87.88605697151422,56.77211394302849,0.7960065776446746,21.578196500672956,1007.4294354838715,3.288021534320323,
北京,2015-06,94.39710610932477,64.79581993569131,0.7671758166999835,24.65458333333333,1004.2441666666665,2.7111111111111112,
北京,2015-07,90.93468795355587,62.677793904209004,0.7747863027078381,26.67688172043012,1005.2616935483873,2.239247311827957,
北京,2015-08,71.07605633802817,45.38591549295776,0.8369194383455761,26.061507402422592,1007.3810483870977,2.201884253028264,
北京,2015-09,71.87669172932331,49.28571428571429,0.8229066907661942,20.555493741307362,1015.3541666666671,2.3073713490959666,
北京,2015-10,100.33760683760686,73.43447293447294,0.7361354296619039,14.005921938088822,1020.0483870967743,2.6029609690444144,
北京,2015-11,148.68854961832062,118.4824427480916,0.5742691736041988,3.096801112656466,1027.7391666666667,2.1307371349095967,
北京,2015-12,179.6885964912281,150.109649122807,0.4606263722388884,-0.3699460916442046,1028.5366935483871,2.5390835579514826,
北京,2016-01,94.1170928667564,67.95289367429339,0.7558318269867971,-4.7077956989247305,1030.5174796747965,3.368279569892473,
北京,2016-02,63.48121387283236,43.59393063583815,0.8433583939951681,1.1004398826979471,1026.8358078602619,3.7507331378299122,
北京,2016-03,129.77685950413223,92.0909090909091,0.6690991684382299,8.991928864569086,1020.5806584362138,2.792065663474692,
北京,2016-04,105.42525399129171,68.80116110304789,0.7527838345157429,16.357762237762245,1011.8765690376571,3.3654114365411436,
北京,2016-05,86.34857142857143,55.03571428571429,0.8022458046889167,21.247708894878716,1009.7116935483871,3.2628032345013476,
北京,2016-06,87.43705799151344,58.714285714285715,0.7890279707388573,25.355771905424213,1004.5665271966525,2.4881780250347707,
北京,2016-07,96.60660247592848,68.83356258596974,0.7526674095857632,27.346837146702537,1004.5665322580647,2.3122476446837146,
北京,2016-08,71.00277392510402,46.5617198335645,0.8326945410359337,27.19204851752022,1007.3814516129031,2.3800539083557952,
北京,2016-09,81.04093567251464,56.32602339181287,0.7976094691331643,21.602228412256252,1013.4479166666665,2.151810584958217,
北京,2016-10,114.63797814207649,85.1256830601093,0.6941266017468979,12.781989247311833,1021.472177419355,2.1801075268817205,
北京,2016-11,130.9382183908046,99.85632183908045,0.6411965061542289,3.95413744740533,1024.7147058823534,2.442415730337079,
北京,2016-12,164.46617647058824,131.13823529411764,0.5287944104718336,-0.40631720430107543,1027.8291497975717,2.206989247311828,
北京,2017-01,140.31693989071042,112.22677595628416,0.5967470203734059,-1.9925474254742543,1029.3566801619434,2.9051490514905147,
北京,2017-02,96.15648286140087,70.03427719821163,0.7483530047483977,2.1555059523809526,1026.209821428571,3.2395833333333335,
北京,2017-03,90.1637107776262,62.305593451568896,0.7761236924730395,8.639516129032259,1021.4858870967744,3.010752688172043,
北京,2017-04,88.3617318435754,53.41899441340782,0.8080549986194548,17.202222222222233,1011.7283333333336,3.1222222222222222,
北京,2017-05,99.4008321775312,60.35367545076282,0.7831373195072727,23.17913862718706,1009.2625000000004,3.215343203230148,
北京,2017-06,74.77086280056577,42.42291371994342,0.8475660891419274,25.388779803646564,1006.4380753138078,2.667601683029453,
北京,2017-07,78.34631432545201,52.15438108484005,0.8125990041696018,27.415591397849468,1004.1064516129026,2.161290322580645,
北京,2017-08,62.572022160664815,38.24376731301939,0.8625825878921396,25.760487144790257,1006.4959016393437,2.2855209742895806,
北京,2017-09,87.31470588235294,54.88235294117647,0.8027968623007696,22.050904033379695,1011.7612500000001,2.196105702364395,
北京,2017-10,81.61756756756756,57.314864864864866,0.7940563663465183,12.429340511440103,1024.095967741935,2.0201884253028264,
北京,2017-11,72.14861111111111,45.80416666666667,0.8354165792409348,3.515244755244756,1024.9979166666665,2.9454545454545453,
北京,2017-12,69.36995827538247,44.041724617524345,0.8417493817444361,-0.9576043068640646,1028.3556451612906,2.8896366083445493,
北京,2018-01,60.27111716621253,33.959128065395106,0.8779781432621216,-3.5599462365591408,1028.407661290323,3.350806451612903,
北京,2018-02,78.78539493293593,50.213114754098356,0.8195743576487511,-1.1479166666666671,1025.1946428571432,3.136904761904762,
北京,2018-03,130.69582772543743,89.93405114401077,0.6768491851905319,8.009139784946234,1019.7931451612907,2.3870967741935485,
北京,2018-04,102.14102564102564,63.20655270655271,0.7728863678595631,15.452320675105478,1014.3728033472801,3.2447257383966246,
北京,2018-05,99.92127071823204,56.77486187845304,0.7959967037697608,22.069418132611638,1009.2178861788618,2.6522327469553453,
北京,2018-06,81.67085076708507,47.61924686192469,0.8288946374782655,26.746935933147622,1003.6379166666671,2.50904033379694,
北京,2018-07,72.07462686567165,49.45997286295793,0.8222805452683821,27.88306010928961,1004.5781376518211,2.0778688524590163,
北京,2018-08,60.303664921465966,34.675392670157066,0.8754044630186133,27.512043301759142,1007.0486956521738,2.0568335588633286,
北京,2018-09,49.11872146118722,27.15525114155251,0.9024258173503528,20.71275272161741,1013.6111111111111,3.057542768273717,
北京,2018-10,67.16093535075653,41.58734525447043,0.8505684517288671,12.409004092769447,1021.4154929577463,2.8458390177353343,
北京,2018-11,105.89930069930071,71.35944055944057,0.743591430967505,5.540455341506131,1024.9348101265823,2.0595446584938704,
北京,2018-12,76.1025641025641,43.60170940170939,0.8433304433524746,-2.944489247311827,1032.1052419354842,3.0873655913978495,
北京,2019-01,79.03897849462365,52.22849462365591,0.8123326995813831,-1.74233870967742,1029.9443548387094,2.853494623655914,
北京,2019-02,78.43796711509717,52.97757847533632,0.8096410932993141,-0.45372023809523765,1027.264414414415,2.669642857142857,
北京,2019-03,83.4086603518268,52.4830852503383,0.8114179051580391,9.412653061224493,1017.7935222672068,3.401360544217687,
北京,2019-04,85.53566433566434,48.495104895104895,0.8257475065141953,14.651666666666674,1014.6216666666667,3.0458333333333334,
北京,2019-05,70.3085250338295,37.74966170500677,0.8643580069664514,22.316124031007742,1009.2588785046729,3.097674418604651,
北京,2019-06,70.80835734870317,38.78097982708934,0.8606522771873593,26.270416666666637,1004.5654166666665,2.6972222222222224,
北京,2019-07,64.59158751696066,37.073270013568525,0.866788415954351,27.939112903225812,1003.1209677419358,2.306451612903226,
北京,2019-08,46.47833065810594,25.049759229534512,0.9099912657904976,25.75175202156334,1006.4595141700406,2.5741239892183287,
北京,2019-09,60.936507936507944,33.81587301587302,0.8784928869591948,22.777247191011227,1015.5882845188275,1.9310829817158932,
北京,2019-10,65.97598870056497,39.735875706214685,0.8572211476266166,12.929729729729734,1021.3089430894307,2.108108108108108,
北京,2019-11,74.59832635983264,44.50209205020921,0.8400951906000205,5.40310734463277,1025.597872340426,2.5649717514124295,
北京,2019-12,67.18353576248313,44.767881241565455,0.839140157521206,-1.5057951482479783,1028.1398373983736,2.7575471698113194,
北京,2020-01,81.54397834912044,59.273342354533156,0.7870191697727882,-1.4970230040595396,1028.108943089431,2.145196211096076,
北京,2020-02,86.35652173913044,62.80724637681159,0.7743211543967313,1.0048920863309359,1026.2952380952383,2.457122302158274,
北京,2020-03,59.4878706199461,34.952830188679236,0.8744075751988308,8.56612021857923,1018.5149797570846,3.0632513661202174,
北京,2020-04,60.734375,31.62304409672831,0.8863721545218745,15.275104895104883,1017.3216666666672,3.2846153846153845,
北京,2020-05,66.62398921832884,36.27897574123989,0.8696424722104232,20.81612903225806,1007.2629032258076,2.885752688172043,
北京,2020-06,68.22531293463143,32.41724617524339,0.8835184295363898,26.766295264623956,1003.8924686192466,2.6594707520891365,
北京,2020-07,65.76819407008087,41.19137466307278,0.8519912522990964,26.220754716981112,1005.0906382978725,2.003369272237197,
北京,2020-08,49.61776581426647,28.73620457604307,0.8967451392975718,26.14730458221025,1005.0266129032259,2.018867924528302,
北京,2020-09,41.51675977653631,23.856145251396647,0.9142801566465936,21.18430555555555,1013.0045833333329,2.3291666666666666,
北京,2020-10,71.9009628610729,42.799174690508934,0.8462141091335482,12.673655913978493,1022.0657258064514,2.4782258064516127,
北京,2020-11,62.682203389830505,37.954802259886996,0.8636208964213714,5.605865921787708,1027.2718487394952,2.5581005586592176,
北京,2020-12,51.337001375515825,28.71939477303989,0.8968055402410205,-2.9824797843665767,1029.9798387096769,3.0043126684636117,
北京,2021-01,71.1687074829932,39.930612244897965,0.8565214207673438,-4.382930107526883,1026.268049792531,2.7051075268817204,
北京,2021-02,91.73174366616988,62.4903129657228,0.7754599587620509,1.1892280071813288,1023.0612565445027,2.4820466786355473,
北京,2021-03,137.77419354838707,83.54166666666667,0.6998182856163688,9.308636977058029,1019.582258064516,2.665182186234818,
北京,2021-04,66.8442280945758,33.96662030598053,0.8779512221613914,14.849583333333324,1017.594514767933,3.088611111111111,
北京,2021-05,64.01209677419354,25.95967741935484,0.9067217499540592,20.39798115746971,1006.9085020242911,3.478869448183042,
北京,2021-06,46.108635097493035,18.6016713091922,0.9331605196928384,25.37847222222223,1004.1449579831931,2.598888888888889,
北京,2021-07,35.89353099730458,15.966307277628033,0.9426299033499344,26.458870967741937,1004.1572580645158,2.0474462365591397,
北京,2021-08,38.31328671328672,18.72027972027972,0.9327343362373104,25.284677419354853,1007.5314516129027,2.1572580645161294,
北京,2021-09,37.27538247566064,18.299026425591094,0.9342479825557868,21.62305555555562,1012.9779166666669,1.8769444444444443,
北京,2021-10,46.17326057298772,24.81991814461119,0.9108171302203198,12.338844086021512,1024.1233870967733,2.0142473118279574,
北京,2021-11,72.20833333333333,44.031944444444434,0.8417845238386658,5.582638888888874,1022.5779166666665,2.867361111111109,
北京,2021-12,51.262585034013604,27.33061224489796,0.9017957102584212,-0.020698924731181338,1028.147368421052,2.538709677419354,
北京,2022-01,65.86693548387096,44.911290322580655,0.8386248603585448,-2.520323014804849,1029.0109311740894,2.2488559892328404,
北京,2022-02,37.89805097451274,22.298350824587708,0.9198776198090488,-1.2190760059612524,1028.7840909090903,2.8174366616989572,
北京,2022-03,67.54777927321669,40.62314939434725,0.8540329979588127,7.116194331983804,1018.427419354838,2.5838056680161947,
北京,2022-04,67.59527121001389,36.11961057023644,0.8702151027569951,15.977576601671304,1014.9517094017093,2.8928969359331482,
北京,2022-05,51.01351351351353,20.863513513513514,0.9250332737609672,20.975876010781676,1009.1842741935487,2.746630727762803,
北京,2022-06,54.307365439093495,22.95184135977337,0.9175294992003444,25.47566063977748,1002.6885106382974,2.442280945757997,
北京,2022-07,42.69647696476965,18.841463414634145,0.9322988992801836,27.371063257065934,1003.5565573770496,2.1063257065948857,
北京,2022-08,37.897018970189706,19.288617886178862,0.9306921849157432,25.67459016393443,1006.351239669422,2.2305593451568897,
北京,2022-09,57.77437325905292,30.02367688022284,0.8921189969316052,22.089832869080784,1013.3879828326174,2.1420612813370474,
北京,2022-10,62.751009421265145,40.29205921938089,0.8552226703738189,12.493112947658402,1023.8581589958164,2.265840220385675,
北京,2022-11,69.49722222222222,44.8625,0.8388001736275035,6.084100418410039,1023.2324200913232,2.2635983263598325,
北京,2022-12,50.350473612990534,21.25575101488498,0.9236238869207808,-3.759228650137744,1029.212145748988,2.9710743801652892,
北京,2023-01,59.9429347826087,31.63179347826087,0.8863407162653371,-2.766442048517519,1027.4881632653066,2.8544474393530996,
