city,year_month,AQI,PM2.5,n_t
滨州,2019-02,121.99402092675635,90.254110612855,0.6756991482820546
滨州,2019-03,94.26928281461434,63.47767253044655,0.7719121807648219
滨州,2019-04,83.27894002789401,46.94979079497908,0.8313001253970317
滨州,2019-05,79.54397834912044,40.78213802435724,0.8534617203984268
滨州,2019-06,73.36978417266187,36.32230215827338,0.8694867918336466
滨州,2019-07,64.71390013495277,36.45209176788124,0.8690204321226689
滨州,2019-08,45.7207062600321,23.565074135090608,0.9153260326769214
滨州,2019-09,64.82408874801902,36.07765451664025,0.870365859147187
滨州,2019-10,78.52401129943503,49.271186440677965,0.8229588921838017
滨州,2019-11,83.0,51.30252100840336,0.8156599057336087
滨州,2019-12,106.6855600539811,78.18513513513514,0.7190653617454674
滨州,2020-01,126.42489851150204,96.00541271989175,0.6550335834769256
滨州,2020-02,77.38751814223512,55.204644412191584,0.8016388053674963
滨州,2020-03,77.70588235294117,47.54035567715458,0.8291781090923589
滨州,2020-04,73.06963788300835,41.17548746518106,0.8520483381400926
滨州,2020-05,64.0820995962315,36.873485868102286,0.8675062798620943
滨州,2020-06,68.72044506258693,34.4923504867872,0.87606216974869
滨州,2020-07,62.907133243607,36.27456258411844,0.8696583295559063
滨州,2020-08,45.564516129032256,26.41532258064516,0.905084526863784
滨州,2020-09,55.05446927374302,30.213687150837988,0.891436252487311
滨州,2020-10,73.1972972972973,45.23918918918919,0.8374466549450026
滨州,2020-11,80.3158640226629,53.69121813031161,0.8070768450190232
滨州,2020-12,115.70151306740027,84.56121045392022,0.6961548633486747
滨州,2021-01,109.0149456521739,69.69701086956522,0.7495648693038525
滨州,2021-02,81.8089552238806,53.68358208955224,0.8071042828221903
滨州,2021-03,125.66666666666667,69.91129032258064,0.7487949208921215
滨州,2021-04,82.1029207232267,40.20027816411683,0.8555524578393603
滨州,2021-05,77.75806451612904,36.47715053763441,0.8689303910118676
滨州,2021-06,60.34958217270195,29.073816155988858,0.895532034185984
滨州,2021-07,46.15498652291105,23.40566037735849,0.915898837805209
滨州,2021-08,50.53846153846154,26.534265734265734,0.9046571406121968
滨州,2021-09,43.45238095238095,20.66106442577031,0.9257607133328473
滨州,2021-10,64.3758573388203,41.093278463648836,0.852343731325342
滨州,2021-11,75.20277777777778,48.793055555555554,0.8246769109225047
